,tamcel,twin,tstep,nodos,edges,Gr.promedio,Clustering,PathLength,Entropia,Alpha,Sigma,energia
1849,120,12,6.0,15,49,6.53333333333,0.606495726496,1.6,0.745983494338,3.19784108557,0.587397738056,3.46249042177e+14
1850,140,12,6.0,13,45,6.92307692308,0.550821400821,1.5641025641,0.740187462629,5.49110492439,1.42021207719,3.46249042177e+14
1851,160,12,6.0,12,40,6.66666666667,0.60873015873,1.5,0.825392393023,4.77641727642,1.33516513237,3.46249042177e+14
1852,180,12,6.0,11,37,6.72727272727,0.582972582973,1.43636363636,0.651020749479,3.87067634672,0.956892115572,3.46249042177e+14
1853,200,12,6.0,10,36,7.2,0.732619047619,1.26666666667,0.645579735716,5.84157617147,1.61385872382,3.46249042177e+14
1854,250,12,6.0,8,27,6.75,0.811904761905,1.21428571429,0.67880233,3.07258879323,0.732770795152,3.46249042177e+14
1855,300,12,6.0,7,22,6.28571428571,0.819047619048,1.19047619048,0.754445012015,3.40467933139,0.908883356244,3.46249042177e+14
1856,350,12,6.0,6,18,6.0,0.933333333333,1.06666666667,0.395488489104,6.78264435326,2.36075467158,3.46249042177e+14
1857,400,12,6.0,5,14,5.6,1.0,1.0,0.360964047444,4.08287932797,1.37870554875,3.46249042177e+14
1858,450,12,6.0,5,13,5.2,1.0,1.0,0.485475297227,5.11050577063,1.83827406501,3.46249042177e+14
1859,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,3.46249042177e+14
1860,1,12,6.0,88,104,2.36363636364,0.0134641873278,6.01828631139,0.139341870326,9.99742239446,0.975907479609,2.20992328366e+14
1861,2,12,6.0,80,104,2.6,0.0324122405372,4.65981012658,0.164705937282,7.54082900919,0.745396644411,2.20992328366e+14
1862,3,12,6.0,75,99,2.64,0.0720219741272,4.05513513514,0.186858952193,7.45746391662,0.771814561688,2.20992328366e+14
1863,4,12,6.0,74,98,2.64864864865,0.0983793189676,4.10144390966,0.193695367465,7.517682891,0.784636814975,2.20992328366e+14
1864,5,12,6.0,70,98,2.8,0.0558258742093,3.85755693582,0.233681305993,6.31997824089,0.659862089129,2.20992328366e+14
1865,6,12,6.0,68,97,2.85294117647,0.129502376708,3.34811237928,0.225845867373,6.31822450458,0.664778063072,2.20992328366e+14
1866,7,12,6.0,65,97,2.98461538462,0.168548573933,3.06730769231,0.236191238163,5.54830061866,0.587183084987,2.20992328366e+14
1867,8,12,6.0,63,93,2.95238095238,0.142003604861,3.12339989759,0.25817158001,5.34256691159,0.575187038712,2.20992328366e+14
1868,9,12,6.0,63,91,2.88888888889,0.107246469075,3.11367127496,0.271776505572,5.67255396226,0.624396287428,2.20992328366e+14
1869,10,12,6.0,61,90,2.95081967213,0.119099861887,3.11147540984,0.254002247693,3.39008208427,0.755810318105,2.20992328366e+14
1870,20,12,6.0,49,84,3.42857142857,0.264545424081,2.59778911565,0.346978088348,4.5851231264,0.925674810844,2.20992328366e+14
1871,30,12,6.0,40,73,3.65,0.368961538462,2.46025641026,0.435511008001,3.67415124876,0.741676111212,2.20992328366e+14
1872,40,12,6.0,35,71,4.05714285714,0.442766439909,2.25210084034,0.522267517407,4.21671179599,0.804177948997,2.20992328366e+14
1873,50,12,6.0,28,68,4.85714285714,0.491192537621,2.00264550265,0.617720862433,4.67384353426,1.16177133353,2.20992328366e+14
1874,60,12,6.0,27,65,4.81481481481,0.492827748383,2.02279202279,0.633242175173,4.44531095133,1.14843698378,2.20992328366e+14
1875,70,12,6.0,23,55,4.78260869565,0.522750717373,1.94466403162,0.606117621812,5.17157854378,1.47487573828,2.20992328366e+14
1876,80,12,6.0,21,53,5.04761904762,0.465339469121,1.89047619048,0.704866218517,4.50003960238,1.32289062382,2.20992328366e+14
1877,90,12,6.0,19,51,5.36842105263,0.591559781807,1.77192982456,0.747215859059,4.32579143826,1.1758448394,2.20992328366e+14
1878,100,12,6.0,18,51,5.66666666667,0.548412698413,1.74509803922,0.782186859574,4.60710694198,1.27530488957,2.20992328366e+14
1879,120,12,6.0,17,50,5.88235294118,0.567894197306,1.72794117647,0.727748063254,4.28904229976,1.04008649879,2.20992328366e+14
1880,140,12,6.0,14,38,5.42857142857,0.515279958137,1.6043956044,0.782688477493,4.40215400935,1.38892355821,2.20992328366e+14
1881,160,12,6.0,13,34,5.23076923077,0.639144189144,1.62820512821,0.785244590299,4.70258893047,1.51157560115,2.20992328366e+14
1882,180,12,6.0,11,30,5.45454545455,0.719480519481,1.49090909091,0.747070527145,6.94770869656,2.97385434828,2.20992328366e+14
1883,200,12,6.0,10,29,5.8,0.685714285714,1.4,0.858672711073,3.3957406303,0.847022222825,2.20992328366e+14
1884,250,12,6.0,8,19,4.75,0.819047619048,1.39285714286,0.856905923554,6.36082087867,3.09507137738,2.20992328366e+14
1885,300,12,6.0,7,16,4.57142857143,0.82380952381,1.33333333333,0.975503759006,7.13191102475,3.06595551238,2.20992328366e+14
1886,350,12,6.0,6,14,4.66666666667,0.838888888889,1.26666666667,0.826165047177,3.00553252862,0.896901413018,2.20992328366e+14
1887,400,12,6.0,5,11,4.4,0.9,1.1,0.760964047444,3.98689987489,1.33578223245,2.20992328366e+14
1888,450,12,6.0,5,11,4.4,0.866666666667,1.2,0.960964047444,2.42086610525,0.635430639652,2.20992328366e+14
1889,500,12,6.0,4,8,4.0,1.0,1.0,0.630929753571,4.91523037794,1.95761518897,2.20992328366e+14
1890,1,12,6.0,103,118,2.29126213592,0.0117891816921,7.70359794403,0.128051647511,11.3385205747,1.03385205747,3.08241320127e+14
1891,2,12,6.0,95,118,2.48421052632,0.0251712614871,5.75744680851,0.143087633267,8.53231476725,0.785298100094,3.08241320127e+14
1892,3,12,6.0,90,117,2.6,0.0601691518358,4.74207240949,0.169420275725,7.88128999962,0.737751726445,3.08241320127e+14
1893,4,12,6.0,85,115,2.70588235294,0.0891935515465,4.28011204482,0.205887253669,6.52594533068,0.613993925632,3.08241320127e+14
1894,5,12,6.0,82,111,2.70731707317,0.0663088406094,4.0379403794,0.20054278427,6.97920961024,0.681394173955,3.08241320127e+14
1895,6,12,6.0,77,116,3.01298701299,0.128290756862,3.5967190704,0.234433312254,5.33293484408,0.503693444456,3.08241320127e+14
1896,7,12,6.0,73,111,3.04109589041,0.160219987069,3.399543379,0.261561787879,5.07121125629,0.490116240181,3.08241320127e+14
1897,8,12,6.0,73,110,3.01369863014,0.143306473274,3.54756468798,0.259664042798,3.6618770159,0.711416557086,3.08241320127e+14
1898,9,12,6.0,69,109,3.15942028986,0.126416612458,3.34271099744,0.297248894797,4.37343123381,0.795125367099,3.08241320127e+14
1899,10,12,6.0,66,105,3.18181818182,0.190333347909,3.16037296037,0.306241231544,4.34349553017,0.810916778215,3.08241320127e+14
1900,20,12,6.0,50,93,3.72,0.249530691531,2.66040816327,0.410181322244,3.3670510452,0.349002636424,3.08241320127e+14
1901,30,12,6.0,42,82,3.90476190476,0.383799445704,2.4425087108,0.473765814484,3.15476520516,0.345038574186,3.08241320127e+14
1902,40,12,6.0,37,77,4.16216216216,0.498412698413,2.17267267267,0.498666877621,3.14335421772,0.572835510086,3.08241320127e+14
1903,50,12,6.0,30,71,4.73333333333,0.334085339612,2.14712643678,0.572652932635,3.86358429997,0.95452809999,3.08241320127e+14
1904,60,12,6.0,27,66,4.88888888889,0.462636951526,1.97150997151,0.623431331834,3.19801152907,0.587443290998,3.08241320127e+14
1905,70,12,6.0,23,59,5.13043478261,0.588819875776,1.83794466403,0.574478646311,2.92534500398,0.453808169478,3.08241320127e+14
1906,80,12,6.0,22,54,4.90909090909,0.673820915926,1.8354978355,0.611480330457,2.95356345653,0.488390864133,3.08241320127e+14
1907,90,12,6.0,20,52,5.2,0.678519214703,1.74736842105,0.637650939426,3.33768240834,0.674830783868,3.08241320127e+14
1908,100,12,6.0,19,53,5.57894736842,0.637447786132,1.77777777778,0.646242188925,2.62438122649,0.419413429206,3.08241320127e+14
1909,120,12,6.0,16,48,6.0,0.696115689866,1.7,0.723803101703,3.44289365567,0.77251080335,3.08241320127e+14
1910,140,12,6.0,14,38,5.42857142857,0.756257631258,1.61538461538,0.729511640761,3.0665975902,0.688865863401,3.08241320127e+14
1911,160,12,6.0,13,35,5.38461538462,0.674525474525,1.60256410256,0.758528025083,5.58102726375,1.870196549,3.08241320127e+14
1912,180,12,6.0,11,33,6.0,0.786363636364,1.49090909091,0.80180325363,4.1130392889,1.10062559564,3.08241320127e+14
1913,200,12,6.0,10,30,6.0,0.786984126984,1.42222222222,0.92176568643,3.09769070322,0.74164566054,3.08241320127e+14
1914,250,12,6.0,8,21,5.25,0.839285714286,1.35714285714,0.767854126777,2.7443617124,0.659306755364,3.08241320127e+14
1915,300,12,6.0,7,18,5.14285714286,0.866666666667,1.33333333333,0.864974385511,4.34866375931,1.36708625508,3.08241320127e+14
1916,350,12,6.0,6,15,5.0,0.838888888889,1.26666666667,0.628420802625,4.19382966723,1.4283240489,3.08241320127e+14
1917,400,12,6.0,5,12,4.8,0.9,1.1,0.485475297227,3.40449173481,1.07532139408,3.08241320127e+14
1918,450,12,6.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,3.08241320127e+14
1919,500,12,6.0,4,8,4.0,0.833333333333,1.16666666667,0.946394630357,2.58370140395,0.791850701977,3.08241320127e+14
1920,1,12,6.0,120,138,2.3,0.0,7.98263305322,0.105957965217,11.9391699592,1.00703222053,2.34879115888e+15
1921,2,12,6.0,111,136,2.45045045045,0.0203931203931,6.25290745291,0.140527261341,9.14063787199,0.779731693226,2.34879115888e+15
1922,3,12,6.0,104,137,2.63461538462,0.0417273196261,4.53827483196,0.149239157764,7.53054368435,0.646620178336,2.34879115888e+15
1923,4,12,6.0,92,133,2.89130434783,0.0630609379179,3.99689440994,0.227430413092,3.9214607502,1.30651696621,2.34879115888e+15
1924,5,12,6.0,89,131,2.94382022472,0.0939266725784,3.7773237998,0.227206070326,3.2804950446,0.570123761151,2.34879115888e+15
1925,6,12,6.0,88,135,3.06818181818,0.138213474457,3.56922675026,0.221253726581,5.26385613315,0.459783431378,2.34879115888e+15
1926,7,12,6.0,79,128,3.24050632911,0.15868757048,3.33787731256,0.283154130338,4.32719574463,0.693768271146,2.34879115888e+15
1927,8,12,6.0,79,127,3.21518987342,0.175325607844,3.29341123012,0.272148947942,4.08102505745,0.688938146884,2.34879115888e+15
1928,9,12,6.0,75,133,3.54666666667,0.181494811927,3.05657657658,0.264193037052,4.67656138527,0.721033009477,2.34879115888e+15
1929,10,12,6.0,71,124,3.49295774648,0.193927357247,3.02857142857,0.328302768024,4.217596715,0.6709152937,2.34879115888e+15
1930,20,12,6.0,54,108,4.0,0.267334147334,2.68902865129,0.392260083058,3.65475571911,0.579315192117,2.34879115888e+15
1931,30,12,6.0,45,98,4.35555555556,0.339957428693,2.3898989899,0.451304170278,3.83481920698,0.604385485668,2.34879115888e+15
1932,40,12,6.0,35,89,5.08571428571,0.482838447814,2.03361344538,0.522777247295,3.64220500227,0.576576401166,2.34879115888e+15
1933,50,12,6.0,32,84,5.25,0.485056314192,2.17137096774,0.590165338133,3.40208327033,0.641983758006,2.34879115888e+15
1934,60,12,6.0,28,77,5.5,0.475490037912,1.9417989418,0.582756673105,3.3950176106,0.549454722769,2.34879115888e+15
1935,70,12,6.0,26,74,5.69230769231,0.351323822376,1.99692307692,0.639321814164,5.50277001065,1.42390090136,2.34879115888e+15
1936,80,12,6.0,22,65,5.90909090909,0.512104123946,1.80086580087,0.650807976,2.73029336808,0.386905359205,2.34879115888e+15
1937,90,12,6.0,20,64,6.4,0.491756535948,1.73684210526,0.643421106103,3.61526057444,0.72534277691,2.34879115888e+15
1938,100,12,6.0,18,63,7.0,0.584490201157,1.6862745098,0.799110051107,3.29428808491,0.636321025449,2.34879115888e+15
1939,120,12,6.0,15,55,7.33333333333,0.73212972213,1.53333333333,0.781003432343,3.32625684627,0.671532508199,2.34879115888e+15
1940,140,12,6.0,13,46,7.07692307692,0.66751026751,1.47435897436,0.785244590299,4.49766377965,1.16588792655,2.34879115888e+15
1941,160,12,6.0,12,40,6.66666666667,0.680753968254,1.48484848485,0.825392393023,3.90817712892,0.91964635666,2.34879115888e+15
1942,180,12,6.0,10,39,7.8,0.821904761905,1.26666666667,0.77176568643,6.19436503419,1.83648536982,2.34879115888e+15
1943,200,12,6.0,9,34,7.55555555556,0.871164021164,1.19444444444,0.658312500401,5.05204933637,1.43261578172,2.34879115888e+15
1944,250,12,6.0,8,25,6.25,0.857142857143,1.28571428571,0.67880233,2.52163709788,0.537979955207,2.34879115888e+15
1945,300,12,6.0,6,18,6.0,0.933333333333,1.06666666667,0.628420802625,3.60026624109,1.06155424768,2.34879115888e+15
1946,350,12,6.0,6,17,5.66666666667,0.9,1.13333333333,0.771979655316,2.70322795248,0.69533989987,2.34879115888e+15
1947,400,12,6.0,5,14,5.6,1.0,1.0,0.360964047444,4.08287932797,1.37870554875,2.34879115888e+15
1948,450,12,6.0,4,10,5.0,1.0,1.0,-0.0,,,2.34879115888e+15
1949,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,2.34879115888e+15
1950,1,12,6.0,109,136,2.49541284404,0.00126692878986,5.58205912334,0.154183676086,8.16783977399,0.692941225715,2.16567368778e+15
1951,2,12,6.0,98,135,2.75510204082,0.0171407957122,4.54639175258,0.19244288867,3.67067458833,0.647733730549,2.16567368778e+15
1952,3,12,6.0,94,131,2.78723404255,0.0617168137325,4.23312743079,0.197048618936,6.28301087883,0.553810019652,2.16567368778e+15
1953,4,12,6.0,87,130,2.98850574713,0.072739414068,3.99465383587,0.230811179885,3.52305768911,0.611931373632,2.16567368778e+15
1954,5,12,6.0,83,124,2.98795180723,0.0827911873355,3.8712900382,0.278417874424,3.95291302819,0.716186606971,2.16567368778e+15
1955,6,12,6.0,82,128,3.12195121951,0.149325836765,3.33664558868,0.240189433904,3.77041279185,0.652992557267,2.16567368778e+15
1956,7,12,6.0,77,119,3.09090909091,0.128681059201,3.37628161312,0.264795633895,4.58561471177,0.822596430477,2.16567368778e+15
1957,8,12,6.0,75,121,3.22666666667,0.133998177857,3.2436036036,0.284329840805,3.96629233054,0.699161807303,2.16567368778e+15
1958,9,12,6.0,71,119,3.35211267606,0.151085791386,3.04507042254,0.295973691384,4.70304074021,0.808069737786,2.16567368778e+15
1959,10,12,6.0,69,117,3.39130434783,0.166268126032,3.02216538789,0.331199841033,4.8785069949,0.826900469702,2.16567368778e+15
1960,20,12,6.0,53,105,3.96226415094,0.221545386418,2.6465892598,0.391736986258,5.49079933591,0.88071820944,2.16567368778e+15
1961,30,12,6.0,44,92,4.18181818182,0.327448593074,2.34778012685,0.443275169254,4.85082856862,1.11163845535,2.16567368778e+15
1962,40,12,6.0,36,89,4.94444444444,0.45650884875,2.10317460317,0.529711989013,5.91463904765,1.48181942737,2.16567368778e+15
1963,50,12,6.0,32,86,5.375,0.421876458917,2.15120967742,0.586161561106,3.84549131482,0.789197295344,2.16567368778e+15
1964,60,12,6.0,28,76,5.42857142857,0.474404761905,2.05026455026,0.593662133109,5.109195314,1.45281993588,2.16567368778e+15
1965,70,12,6.0,23,71,6.17391304348,0.413043478261,1.8814229249,0.606117621812,5.89829880593,1.85138292683,2.16567368778e+15
1966,80,12,6.0,22,67,6.09090909091,0.590104829811,1.87878787879,0.694269511801,5.00859050346,1.26762761979,2.16567368778e+15
1967,90,12,6.0,20,65,6.5,0.618322510823,1.8,0.689327427687,6.43213096446,2.21765817982,2.16567368778e+15
1968,100,12,6.0,19,61,6.42105263158,0.587334595229,1.78362573099,0.786914251042,2.82612990253,0.550598882286,2.16567368778e+15
1969,120,12,6.0,16,52,6.5,0.647005772006,1.68333333333,0.763640168654,10.3384712893,3.8124149394,2.16567368778e+15
1970,140,12,6.0,13,45,6.92307692308,0.755405705406,1.51282051282,0.860554357859,4.68507074987,1.39282582398,2.16567368778e+15
1971,160,12,6.0,12,37,6.16666666667,0.725529100529,1.54545454545,0.843576678415,14.0705622651,6.53528113254,2.16567368778e+15
1972,180,12,6.0,11,37,6.72727272727,0.810101010101,1.41818181818,0.726412001554,11.6369750724,4.342526889,2.16567368778e+15
1973,200,12,6.0,10,32,6.4,0.789285714286,1.4,0.984858661788,5.18933835837,1.87352907001,2.16567368778e+15
1974,250,12,6.0,8,27,6.75,0.855357142857,1.21428571429,0.645190285784,3.08107956355,0.735772735789,2.16567368778e+15
1975,300,12,6.0,7,21,6.0,0.87619047619,1.2380952381,0.864974385511,15.9777513788,7.48887568942,2.16567368778e+15
1976,350,12,6.0,6,18,6.0,0.933333333333,1.06666666667,0.628420802625,3.60026624109,1.06155424768,2.16567368778e+15
1977,400,12,6.0,5,15,6.0,1.0,1.0,-0.0,,,2.16567368778e+15
1978,450,12,6.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,2.16567368778e+15
1979,500,12,6.0,4,10,5.0,1.0,1.0,-0.0,,,2.16567368778e+15
1980,1,12,6.0,87,106,2.4367816092,0.0232439335888,5.64635124298,0.162889802773,8.82983117945,0.8492644312,1.26416887146e+14
1981,2,12,6.0,80,103,2.575,0.0138541666667,4.59715189873,0.177104947564,3.40041966129,0.759079346994,1.26416887146e+14
1982,3,12,6.0,72,103,2.86111111111,0.10477994228,3.90766823161,0.220996991154,3.64866672257,0.764604222634,1.26416887146e+14
1983,4,12,6.0,68,102,3.0,0.0509460743025,3.7818261633,0.248852046474,5.04722399338,0.505902999173,1.26416887146e+14
1984,5,12,6.0,64,99,3.09375,0.0975052348014,3.32043650794,0.308468751244,3.92667966492,0.782188041925,1.26416887146e+14
1985,6,12,6.0,64,98,3.0625,0.143587074158,3.41617063492,0.260152683231,5.06571626273,0.520561624972,1.26416887146e+14
1986,7,12,6.0,57,94,3.29824561404,0.169776136653,3.01378446115,0.343620707989,4.72341158135,0.90305995515,1.26416887146e+14
1987,8,12,6.0,60,95,3.16666666667,0.154568986569,3.26723163842,0.316914162699,4.65148204653,0.912870511634,1.26416887146e+14
1988,9,12,6.0,55,92,3.34545454545,0.151144947007,2.81548821549,0.360131284842,4.59363804463,0.898409511156,1.26416887146e+14
1989,10,12,6.0,54,91,3.37037037037,0.171128556092,2.88190076869,0.378388802154,4.47146890896,0.841954881629,1.26416887146e+14
1990,20,12,6.0,43,82,3.81395348837,0.255856361367,2.52048726467,0.460794780878,3.8052761543,0.701319038576,1.26416887146e+14
1991,30,12,6.0,33,66,4.0,0.30284835937,2.25,0.518007802904,4.5463789705,1.12146349929,1.26416887146e+14
1992,40,12,6.0,29,62,4.27586206897,0.353201970443,2.20443349754,0.597186927567,4.14267720678,1.1878203343,1.26416887146e+14
1993,50,12,6.0,25,69,5.52,0.287929887106,2.03333333333,0.688137569571,3.58953977508,0.718209110686,1.26416887146e+14
1994,60,12,6.0,21,54,5.14285714286,0.476677337602,1.92857142857,0.682830198216,3.85765574985,0.903670093821,1.26416887146e+14
1995,70,12,6.0,20,57,5.7,0.427190709617,1.84210526316,0.655421664086,4.18858559638,1.1273352488,1.26416887146e+14
1996,80,12,6.0,18,55,6.11111111111,0.498544973545,1.73202614379,0.738080274473,5.04366981266,1.21921232224,1.26416887146e+14
1997,90,12,6.0,16,43,5.375,0.424837662338,1.84166666667,0.723803101703,7.28786980217,2.81202086226,1.26416887146e+14
1998,100,12,6.0,15,45,6.0,0.418816738817,1.67619047619,0.732765437575,6.3485663112,2.6742831556,1.26416887146e+14
1999,120,12,6.0,13,42,6.46153846154,0.57624042624,1.58974358974,0.801442324413,7.0500869559,2.70568114064,1.26416887146e+14
2000,140,12,6.0,14,39,5.57142857143,0.668475572047,1.67032967033,0.797259863592,5.44176766298,2.22088383149,1.26416887146e+14
2001,160,12,6.0,11,30,5.45454545455,0.723953823954,1.58181818182,0.747070527145,5.99118541816,2.03764291435,1.26416887146e+14
2002,180,12,6.0,11,30,5.45454545455,0.56810966811,1.63636363636,0.80180325363,9.53946876003,3.81896652783,1.26416887146e+14
2003,200,12,6.0,10,27,5.4,0.688174603175,1.48888888889,0.834858661788,2.83420908277,0.611403027589,1.26416887146e+14
2004,250,12,6.0,8,23,5.75,0.842857142857,1.32142857143,0.89051796777,2.06261685657,0.375691792542,1.26416887146e+14
2005,300,12,6.0,7,20,5.71428571429,0.790476190476,1.2380952381,0.864974385511,23.4666270683,12.9711131856,1.26416887146e+14
2006,350,12,6.0,6,16,5.33333333333,0.844444444444,1.2,0.682606194486,13.9743183893,6.48715919463,1.26416887146e+14
2007,400,12,6.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,1.26416887146e+14
2008,450,12,6.0,5,12,4.8,0.9,1.1,0.485475297227,3.40449173481,1.07532139408,1.26416887146e+14
2009,500,12,6.0,4,8,4.0,0.833333333333,1.16666666667,0.946394630357,2.58370140395,0.791850701977,1.26416887146e+14
2010,1,12,6.0,73,81,2.21917808219,0.0278864970646,10.6647640791,0.09974851143,15.1867062334,1.67191936339,8.34880332995e+13
2011,2,12,6.0,68,81,2.38235294118,0.0173796791444,6.27260755048,0.132203334949,7.80912444474,2.26970814825,8.34880332995e+13
2012,3,12,6.0,63,81,2.57142857143,0.0393743822315,4.84126984127,0.166978394459,7.48889822163,0.824090898238,8.34880332995e+13
2013,4,12,6.0,60,79,2.63333333333,0.010467032967,4.72372881356,0.202800984748,6.87336533526,0.771210651054,8.34880332995e+13
2014,5,12,6.0,58,79,2.72413793103,0.0182266009852,3.82153660012,0.221467550907,6.41637021435,0.730343210713,8.34880332995e+13
